[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] DWP Temp Cleanup - Session: 2026-08-06_08-58-58
[2026-08-06 08:58:58] [INFO] Mode       : DRY RUN (no changes will be made)
[2026-08-06 08:58:58] [INFO] Cutoff     : files older than 0 day(s) (before 2026-08-06 08:58:58)
[2026-08-06 08:58:58] [INFO] Targets    : C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] --- Scanning: C:\Users\labuser\AppData\Local\Temp ---
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\5080264546d4437c912e37166e6d77b9.exe  [555.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\543b044a70fd45eeac1bdfff2941a1d4.ps1  [16 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\54e382c4a64242b191f44d2d35771660.ps1  [14.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\566446b17f1c4032b64f38b8827a31d8.ps1  [14.3 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\5809ea1617754414a3941e8f18752fc9.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\5b6386b2f7c34c8982be789de68258e0.ps1  [19.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\5be2731258b04d608005480369416cfb.ps1  [20.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\5ec5c5f6623e4cbca86aaada0c9d8e41.csv  [27.5 KB, modified 2026-08-05 12:21:20]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\60a9b7c48d534556b6d6e6338b9e8780.dat  [0 KB, modified 2026-08-05 08:34:50]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\63da98bf19eb421fbf59c616184c86ec.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\65e61d3632124184a08fd431a1a57e38.nuspec  [3.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\676b666398d44eeda53e6784d98639c0.ses  [0.1 KB, modified 2026-08-05 09:48:29]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\6892741e20a84fa68fc20e661b49edf0.psm1  [16.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\6d04ff84906240f6a48a31588561620c.manifest  [0.5 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\6dda2a0611f94bdc8d1d8486dda1e3c1.ps1  [23.9 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\70a4a032642c49b78230514f9bbf7bd9.ps1  [15.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\711f595e973f4a6880bb07e747f79397.xml  [0.9 KB, modified 2023-05-10 10:53:32]
